x y z
-45 0 0
-45 1 0
-45 2 0
-45 3 0
-45 4 0
-45 5 0
-45 6 0
-45 7 0
-45 8 0
-45 9 0
-45 10 0
-45 11 0
-45 12 0
-45 13 0
-45 14 0
-45 15 0
-45 16 0
-45 17 0
-45 18 0
-45 19 0
-45 20 0
-45 21 0
-44 -23 0
-44 -22 0
-44 -21 0
-44 -20 0
-44 -19 0
-44 -18 0
-44 -17 0
-44 -16 0
-44 -15 0
-44 -14 0
-44 -13 0
-44 -12 0
-44 -11 0
-44 -10 0
-44 -9 0
-44 -8 0
-44 -7 0
-44 -6 0
-44 -5 0
-44 -4 0
-44 -3 0
-44 -2 0
-44 -1 0
-44 0 0
-44 1 0
-44 2 0
-44 3 0
-44 4 0
-44 5 0
-44 6 0
-44 7 0
-44 8 0
-44 9 0
-44 10 0
-44 11 0
-44 12 0
-44 13 0
-44 14 0
-44 15 0
-44 16 0
-44 17 0
-44 18 0
-44 19 0
-44 20 0
-44 21 0
-44 22 0
-44 23 0
-43 -25 0
-43 -24 0
-43 -23 0
-43 -22 0
-43 -21 0
-43 -20 0
-43 -19 0
-43 -18 0
-43 -17 0
-43 -16 0
-43 -15 0
-43 -14 0
-43 -13 0
-43 -12 0
-43 -11 0
-43 -10 0
-43 -9 0
-43 -8 0
-43 -7 0
-43 -6 0
-43 -5 0
-43 -4 0
-43 -3 0
-43 -2 0
-43 -1 0
-43 0 0
-43 1 0
-43 2 0
-43 3 0
-43 4 0
-43 5 0
-43 6 0
-43 7 0
-43 8 0
-43 9 0
-43 10 0
-43 11 0
-43 12 0
-43 13 0
-43 14 0
-43 15 0
-43 16 0
-43 17 0
-43 18 0
-43 19 0
-43 20 0
-43 21 0
-43 22 0
-43 23 0
-43 24 0
-43 25 0
-42 -27 0
-42 -26 0
-42 -25 0
-42 -24 0
-42 -23 0
-42 -22 0
-42 -21 0
-42 -20 0
-42 -19 0
-42 -18 0
-42 -17 0
-42 -16 0
-42 -15 0
-42 -14 0
-42 -13 0
-42 -12 0
-42 -11 0
-42 -10 0
-42 -9 0
-42 -8 0
-42 -7 0
-42 -6 0
-42 -5 0
-42 -4 0
-42 -3 0
-42 -2 0
-42 -1 0
-42 0 0
-42 1 0
-42 2 0
-42 3 0
-42 4 0
-42 5 0
-42 6 0
-42 7 0
-42 8 0
-42 9 0
-42 10 0
-42 11 0
-42 12 0
-42 13 0
-42 14 0
-42 15 0
-42 16 0
-42 17 0
-42 18 0
-42 19 0
-42 20 0
-42 21 0
-42 22 0
-42 23 0
-42 24 0
-42 25 0
-42 26 0
-42 27 0
-41 -28 0
-41 -27 0
-41 -26 0
-41 -25 0
-41 -24 0
-41 -23 0
-41 -22 0
-41 -21 0
-41 -20 0
-41 -19 0
-41 -18 0
-41 -17 0
-41 -16 0
-41 -15 0
-41 -14 0
-41 -13 0
-41 -12 0
-41 -11 0
-41 -10 0
-41 -9 0
-41 -8 0
-41 -7 0
-41 -6 0
-41 -5 0
-41 -4 0
-41 -3 0
-41 -2 0
-41 -1 0
-41 0 0
-41 1 0
-41 2 0
-41 3 0
-41 4 0
-41 5 0
-41 6 0
-41 7 0
-41 8 0
-41 9 0
-41 10 0
-41 11 0
-41 12 0
-41 13 0
-41 14 0
-41 15 0
-41 16 0
-41 17 0
-41 18 0
-41 19 0
-41 20 0
-41 21 0
-41 22 0
-41 23 0
-41 24 0
-41 25 0
-41 26 0
-41 27 0
-41 28 0
-40 -29 0
-40 -28 0
-40 -27 0
-40 -26 0
-40 -25 0
-40 -24 0
-40 -23 0
-40 -22 0
-40 -21 0
-40 -20 0
-40 -19 0
-40 -18 0
-40 -17 0
-40 -16 0
-40 -15 0
-40 -14 0
-40 -13 0
-40 -12 0
-40 -11 0
-40 -10 0
-40 -9 0
-40 -8 0
-40 -7 0
-40 -6 0
-40 -5 0
-40 -4 0
-40 -3 0
-40 -2 0
-40 -1 0
-40 0 0
-40 1 0
-40 2 0
-40 3 0
-40 4 0
-40 5 0
-40 6 0
-40 7 0
-40 8 0
-40 9 0
-40 10 0
-40 11 0
-40 12 0
-40 13 0
-40 14 0
-40 15 0
-40 16 0
-40 17 0
-40 18 0
-40 19 0
-40 20 0
-40 21 0
-40 22 0
-40 23 0
-40 24 0
-40 25 0
-40 26 0
-40 27 0
-40 28 0
-40 29 0
-39 -31 0
-39 -30 0
-39 -29 0
-39 -28 0
-39 -27 0
-39 -26 0
-39 -25 0
-39 -24 0
-39 -23 0
-39 -22 0
-39 -21 0
-39 -20 0
-39 -19 0
-39 -18 0
-39 -17 0
-39 -16 0
-39 -15 0
-39 -14 0
-39 -13 0
-39 -12 0
-39 -11 0
-39 -10 0
-39 -9 0
-39 -8 0
-39 -7 0
-39 -6 0
-39 -5 0
-39 -4 0
-39 -3 0
-39 -2 0
-39 -1 0
-39 0 0
-39 1 0
-39 2 0
-39 3 0
-39 4 0
-39 5 0
-39 6 0
-39 7 0
-39 8 0
-39 9 0
-39 10 0
-39 11 0
-39 12 0
-39 13 0
-39 14 0
-39 15 0
-39 16 0
-39 17 0
-39 18 0
-39 19 0
-39 20 0
-39 21 0
-39 22 0
-39 23 0
-39 24 0
-39 25 0
-39 26 0
-39 27 0
-39 28 0
-39 29 0
-39 30 0
-39 31 0
-38 -32 0
-38 -31 0
-38 -30 0
-38 -29 0
-38 -28 0
-38 -27 0
-38 -26 0
-38 -25 0
-38 -24 0
-38 -23 0
-38 -22 0
-38 -21 0
-38 -20 0
-38 -19 0
-38 -18 0
-38 -17 0
-38 -16 0
-38 -15 0
-38 -14 0
-38 -13 0
-38 -12 0
-38 -11 0
-38 -10 0
-38 -9 0
-38 -8 0
-38 -7 0
-38 -6 0
-38 -5 0
-38 -4 0
-38 -3 0
-38 -2 0
-38 -1 0
-38 0 0
-38 1 0
-38 2 0
-38 3 0
-38 4 0
-38 5 0
-38 6 0
-38 7 0
-38 8 0
-38 9 0
-38 10 0
-38 11 0
-38 12 0
-38 13 0
-38 14 0
-38 15 0
-38 16 0
-38 17 0
-38 18 0
-38 19 0
-38 20 0
-38 21 0
-38 22 0
-38 23 0
-38 24 0
-38 25 0
-38 26 0
-38 27 0
-38 28 0
-38 29 0
-38 30 0
-38 31 0
-38 32 0
-37 -33 0
-37 -32 0
-37 -31 0
-37 -30 0
-37 -29 0
-37 -28 0
-37 -27 0
-37 -26 0
-37 -25 0
-37 -24 0
-37 -23 0
-37 -22 0
-37 -21 0
-37 -20 0
-37 -19 0
-37 -18 0
-37 -17 0
-37 -16 0
-37 -15 0
-37 -14 0
-37 -13 0
-37 -12 0
-37 -11 0
-37 -10 0
-37 -9 0
-37 -8 0
-37 -7 0
-37 -6 0
-37 -5 0
-37 -4 0
-37 -3 0
-37 -2 0
-37 -1 0
-37 0 0
-37 1 0
-37 2 0
-37 3 0
-37 4 0
-37 5 0
-37 6 0
-37 7 0
-37 8 0
-37 9 0
-37 10 0
-37 11 0
-37 12 0
-37 13 0
-37 14 0
-37 15 0
-37 16 0
-37 17 0
-37 18 0
-37 19 0
-37 20 0
-37 21 0
-37 22 0
-37 23 0
-37 24 0
-37 25 0
-37 26 0
-37 27 0
-37 28 0
-37 29 0
-37 30 0
-37 31 0
-37 32 0
-37 33 0
-36 -34 0
-36 -33 0
-36 -32 0
-36 -31 0
-36 -30 0
-36 -29 0
-36 -28 0
-36 -27 0
-36 -26 0
-36 -25 0
-36 -24 0
-36 -23 0
-36 -22 0
-36 -21 0
-36 -20 0
-36 -19 0
-36 -18 0
-36 -17 0
-36 -16 0
-36 -15 0
-36 -14 0
-36 -13 0
-36 -12 0
-36 -11 0
-36 -10 0
-36 -9 0
-36 -8 0
-36 -7 0
-36 -6 0
-36 -5 0
-36 -4 0
-36 -3 0
-36 -2 0
-36 -1 0
-36 0 0
-36 1 0
-36 2 0
-36 3 0
-36 4 0
-36 5 0
-36 6 0
-36 7 0
-36 8 0
-36 9 0
-36 10 0
-36 11 0
-36 12 0
-36 13 0
-36 14 0
-36 15 0
-36 16 0
-36 17 0
-36 18 0
-36 19 0
-36 20 0
-36 21 0
-36 22 0
-36 23 0
-36 24 0
-36 25 0
-36 26 0
-36 27 0
-36 28 0
-36 29 0
-36 30 0
-36 31 0
-36 32 0
-36 33 0
-36 34 0
-35 -35 0
-35 -34 0
-35 -33 0
-35 -32 0
-35 -31 0
-35 -30 0
-35 -29 0
-35 -28 0
-35 -27 0
-35 -26 0
-35 -25 0
-35 -24 0
-35 -23 0
-35 -22 0
-35 -21 0
-35 -20 0
-35 -19 0
-35 -18 0
-35 -17 0
-35 -16 0
-35 -15 0
-35 -14 0
-35 -13 0
-35 -12 0
-35 -11 0
-35 -10 0
-35 -9 0
-35 -8 0
-35 -7 0
-35 -6 0
-35 -5 0
-35 -4 0
-35 -3 0
-35 -2 0
-35 -1 0
-35 0 0
-35 1 0
-35 2 0
-35 3 0
-35 4 0
-35 5 0
-35 6 0
-35 7 0
-35 8 0
-35 9 0
-35 10 0
-35 11 0
-35 12 0
-35 13 0
-35 14 0
-35 15 0
-35 16 0
-35 17 0
-35 18 0
-35 19 0
-35 20 0
-35 21 0
-35 22 0
-35 23 0
-35 24 0
-35 25 0
-35 26 0
-35 27 0
-35 28 0
-35 29 0
-35 30 0
-35 31 0
-35 32 0
-35 33 0
-35 34 0
-35 35 0
-34 -36 0
-34 -35 0
-34 -34 0
-34 -33 0
-34 -32 0
-34 -31 0
-34 -30 0
-34 -29 0
-34 -28 0
-34 -27 0
-34 -26 0
-34 -25 0
-34 -24 0
-34 -23 0
-34 -22 0
-34 -21 0
-34 -20 0
-34 -19 0
-34 -18 0
-34 -17 0
-34 -16 0
-34 -15 0
-34 -14 0
-34 -13 0
-34 -12 0
-34 -11 0
-34 -10 0
-34 -9 0
-34 -8 0
-34 -7 0
-34 -6 0
-34 -5 0
-34 -4 0
-34 -3 0
-34 -2 0
-34 -1 0
-34 0 0
-34 1 0
-34 2 0
-34 3 0
-34 4 0
-34 5 0
-34 6 0
-34 7 0
-34 8 0
-34 9 0
-34 10 0
-34 11 0
-34 12 0
-34 13 0
-34 14 0
-34 15 0
-34 16 0
-34 17 0
-34 18 0
-34 19 0
-34 20 0
-34 21 0
-34 22 0
-34 23 0
-34 24 0
-34 25 0
-34 26 0
-34 27 0
-34 28 0
-34 29 0
-34 30 0
-34 31 0
-34 32 0
-34 33 0
-34 34 0
-34 35 0
-34 36 0
-33 -37 0
-33 -36 0
-33 -35 0
-33 -34 0
-33 -33 0
-33 -32 0
-33 -31 0
-33 -30 0
-33 -29 0
-33 -28 0
-33 -27 0
-33 -26 0
-33 -25 0
-33 -24 0
-33 -23 0
-33 -22 0
-33 -21 0
-33 -20 0
-33 -19 0
-33 -18 0
-33 -17 0
-33 -16 0
-33 -15 0
-33 -14 0
-33 -13 0
-33 -12 0
-33 -11 0
-33 -10 0
-33 -9 0
-33 -8 0
-33 -7 0
-33 -6 0
-33 -5 0
-33 -4 0
-33 -3 0
-33 -2 0
-33 -1 0
-33 0 0
-33 1 0
-33 2 0
-33 3 0
-33 4 0
-33 5 0
-33 6 0
-33 7 0
-33 8 0
-33 9 0
-33 10 0
-33 11 0
-33 12 0
-33 13 0
-33 14 0
-33 15 0
-33 16 0
-33 17 0
-33 18 0
-33 19 0
-33 20 0
-33 21 0
-33 22 0
-33 23 0
-33 24 0
-33 25 0
-33 26 0
-33 27 0
-33 28 0
-33 29 0
-33 30 0
-33 31 0
-33 32 0
-33 33 0
-33 34 0
-33 35 0
-33 36 0
-33 37 0
-32 -38 0
-32 -37 0
-32 -36 0
-32 -35 0
-32 -34 0
-32 -33 0
-32 -32 0
-32 -31 0
-32 -30 0
-32 -29 0
-32 -28 0
-32 -27 0
-32 -26 0
-32 -25 0
-32 -24 0
-32 -23 0
-32 -22 0
-32 -21 0
-32 -20 0
-32 -19 0
-32 -18 0
-32 -17 0
-32 -16 0
-32 -15 0
-32 -14 0
-32 -13 0
-32 -12 0
-32 -11 0
-32 -10 0
-32 -9 0
-32 -8 0
-32 -7 0
-32 -6 0
-32 -5 0
-32 -4 0
-32 -3 0
-32 -2 0
-32 -1 0
-32 0 0
-32 1 0
-32 2 0
-32 3 0
-32 4 0
-32 5 0
-32 6 0
-32 7 0
-32 8 0
-32 9 0
-32 10 0
-32 11 0
-32 12 0
-32 13 0
-32 14 0
-32 15 0
-32 16 0
-32 17 0
-32 18 0
-32 19 0
-32 20 0
-32 21 0
-32 22 0
-32 23 0
-32 24 0
-32 25 0
-32 26 0
-32 27 0
-32 28 0
-32 29 0
-32 30 0
-32 31 0
-32 32 0
-32 33 0
-32 34 0
-32 35 0
-32 36 0
-32 37 0
-32 38 0
-31 -39 0
-31 -38 0
-31 -37 0
-31 -36 0
-31 -35 0
-31 -34 0
-31 -33 0
-31 -32 0
-31 -31 0
-31 -30 0
-31 -29 0
-31 -28 0
-31 -27 0
-31 -26 0
-31 -25 0
-31 -24 0
-31 -23 0
-31 -22 0
-31 -21 0
-31 -20 0
-31 -19 0
-31 -18 0
-31 -17 0
-31 -16 0
-31 -15 0
-31 -14 0
-31 -13 0
-31 -12 0
-31 -11 0
-31 -10 0
-31 -9 0
-31 -8 0
-31 -7 0
-31 -6 0
-31 -5 0
-31 -4 0
-31 -3 0
-31 -2 0
-31 -1 0
-31 0 0
-31 1 0
-31 2 0
-31 3 0
-31 4 0
-31 5 0
-31 6 0
-31 7 0
-31 8 0
-31 9 0
-31 10 0
-31 11 0
-31 12 0
-31 13 0
-31 14 0
-31 15 0
-31 16 0
-31 17 0
-31 18 0
-31 19 0
-31 20 0
-31 21 0
-31 22 0
-31 23 0
-31 24 0
-31 25 0
-31 26 0
-31 27 0
-31 28 0
-31 29 0
-31 30 0
-31 31 0
-31 32 0
-31 33 0
-31 34 0
-31 35 0
-31 36 0
-31 37 0
-31 38 0
-31 39 0
-30 -39 0
-30 -38 0
-30 -37 0
-30 -36 0
-30 -35 0
-30 -34 0
-30 -33 0
-30 -32 0
-30 -31 0
-30 -30 0
-30 -29 0
-30 -28 0
-30 -27 0
-30 -26 0
-30 -25 0
-30 -24 0
-30 -23 0
-30 -22 0
-30 -21 0
-30 -20 0
-30 -19 0
-30 -18 0
-30 -17 0
-30 -16 0
-30 -15 0
-30 -14 0
-30 -13 0
-30 -12 0
-30 -11 0
-30 -10 0
-30 -9 0
-30 -8 0
-30 -7 0
-30 -6 0
-30 -5 0
-30 -4 0
-30 -3 0
-30 -2 0
-30 -1 0
-30 0 0
-30 1 0
-30 2 0
-30 3 0
-30 4 0
-30 5 0
-30 6 0
-30 7 0
-30 8 0
-30 9 0
-30 10 0
-30 11 0
-30 12 0
-30 13 0
-30 14 0
-30 15 0
-30 16 0
-30 17 0
-30 18 0
-30 19 0
-30 20 0
-30 21 0
-30 22 0
-30 23 0
-30 24 0
-30 25 0
-30 26 0
-30 27 0
-30 28 0
-30 29 0
-30 30 0
-30 31 0
-30 32 0
-30 33 0
-30 34 0
-30 35 0
-30 36 0
-30 37 0
-30 38 0
-30 39 0
-29 -40 0
-29 -39 0
-29 -38 0
-29 -37 0
-29 -36 0
-29 -35 0
-29 -34 0
-29 -33 0
-29 -32 0
-29 -31 0
-29 -30 0
-29 -29 0
-29 -28 0
-29 -27 0
-29 -26 0
-29 -25 0
-29 -24 0
-29 -23 0
-29 -22 0
-29 -21 0
-29 -20 0
-29 -19 0
-29 -18 0
-29 -17 0
-29 -16 0
-29 -15 0
-29 -14 0
-29 -13 0
-29 -12 0
-29 -11 0
-29 -10 0
-29 -9 0
-29 -8 0
-29 -7 0
-29 -6 0
-29 -5 0
-29 -4 0
-29 -3 0
-29 -2 0
-29 -1 0
-29 0 0
-29 1 0
-29 2 0
-29 3 0
-29 4 0
-29 5 0
-29 6 0
-29 7 0
-29 8 0
-29 9 0
-29 10 0
-29 11 0
-29 12 0
-29 13 0
-29 14 0
-29 15 0
-29 16 0
-29 17 0
-29 18 0
-29 19 0
-29 20 0
-29 21 0
-29 22 0
-29 23 0
-29 24 0
-29 25 0
-29 26 0
-29 27 0
-29 28 0
-29 29 0
-29 30 0
-29 31 0
-29 32 0
-29 33 0
-29 34 0
-29 35 0
-29 36 0
-29 37 0
-29 38 0
-29 39 0
-29 40 0
-28 -41 0
-28 -40 0
-28 -39 0
-28 -38 0
-28 -37 0
-28 -36 0
-28 -35 0
-28 -34 0
-28 -33 0
-28 -32 0
-28 -31 0
-28 -30 0
-28 -29 0
-28 -28 0
-28 -27 0
-28 -26 0
-28 -25 0
-28 -24 0
-28 -23 0
-28 -22 0
-28 -21 0
-28 -20 0
-28 -19 0
-28 -18 0
-28 -17 0
-28 -16 0
-28 -15 0
-28 -14 0
-28 -13 0
-28 -12 0
-28 -11 0
-28 -10 0
-28 -9 0
-28 -8 0
-28 -7 0
-28 -6 0
-28 -5 0
-28 -4 0
-28 -3 0
-28 -2 0
-28 -1 0
-28 0 0
-28 1 0
-28 2 0
-28 3 0
-28 4 0
-28 5 0
-28 6 0
-28 7 0
-28 8 0
-28 9 0
-28 10 0
-28 11 0
-28 12 0
-28 13 0
-28 14 0
-28 15 0
-28 16 0
-28 17 0
-28 18 0
-28 19 0
-28 20 0
-28 21 0
-28 22 0
-28 23 0
-28 24 0
-28 25 0
-28 26 0
-28 27 0
-28 28 0
-28 29 0
-28 30 0
-28 31 0
-28 32 0
-28 33 0
-28 34 0
-28 35 0
-28 36 0
-28 37 0
-28 38 0
-28 39 0
-28 40 0
-28 41 0
-27 -42 0
-27 -41 0
-27 -40 0
-27 -39 0
-27 -38 0
-27 -37 0
-27 -36 0
-27 -35 0
-27 -34 0
-27 -33 0
-27 -32 0
-27 -31 0
-27 -30 0
-27 -29 0
-27 -28 0
-27 -27 0
-27 -26 0
-27 -25 0
-27 -24 0
-27 -23 0
-27 -22 0
-27 -21 0
-27 -20 0
-27 -19 0
-27 -18 0
-27 -17 0
-27 -16 0
-27 -15 0
-27 -14 0
-27 -13 0
-27 -12 0
-27 -11 0
-27 -10 0
-27 -9 0
-27 -8 0
-27 -7 0
-27 -6 0
-27 -5 0
-27 -4 0
-27 -3 0
-27 -2 0
-27 -1 0
-27 0 0
-27 1 0
-27 2 0
-27 3 0
-27 4 0
-27 5 0
-27 6 0
-27 7 0
-27 8 0
-27 9 0
-27 10 0
-27 11 0
-27 12 0
-27 13 0
-27 14 0
-27 15 0
-27 16 0
-27 17 0
-27 18 0
-27 19 0
-27 20 0
-27 21 0
-27 22 0
-27 23 0
-27 24 0
-27 25 0
-27 26 0
-27 27 0
-27 28 0
-27 29 0
-27 30 0
-27 31 0
-27 32 0
-27 33 0
-27 34 0
-27 35 0
-27 36 0
-27 37 0
-27 38 0
-27 39 0
-27 40 0
-27 41 0
-27 42 0
-26 -42 0
-26 -41 0
-26 -40 0
-26 -39 0
-26 -38 0
-26 -37 0
-26 -36 0
-26 -35 0
-26 -34 0
-26 -33 0
-26 -32 0
-26 -31 0
-26 -30 0
-26 -29 0
-26 -28 0
-26 -27 0
-26 -26 0
-26 -25 0
-26 -24 0
-26 -23 0
-26 -22 0
-26 -21 0
-26 -20 0
-26 -19 0
-26 -18 0
-26 -17 0
-26 -16 0
-26 -15 0
-26 -14 0
-26 -13 0
-26 -12 0
-26 -11 0
-26 -10 0
-26 -9 0
-26 -8 0
-26 -7 0
-26 -6 0
-26 -5 0
-26 -4 0
-26 -3 0
-26 -2 0
-26 -1 0
-26 0 0
-26 1 0
-26 2 0
-26 3 0
-26 4 0
-26 5 0
-26 6 0
-26 7 0
-26 8 0
-26 9 0
-26 10 0
-26 11 0
-26 12 0
-26 13 0
-26 14 0
-26 15 0
-26 16 0
-26 17 0
-26 18 0
-26 19 0
-26 20 0
-26 21 0
-26 22 0
-26 23 0
-26 24 0
-26 25 0
-26 26 0
-26 27 0
-26 28 0
-26 29 0
-26 30 0
-26 31 0
-26 32 0
-26 33 0
-26 34 0
-26 35 0
-26 36 0
-26 37 0
-26 38 0
-26 39 0
-26 40 0
-26 41 0
-26 42 0
-25 -43 0
-25 -42 0
-25 -41 0
-25 -40 0
-25 -39 0
-25 -38 0
-25 -37 0
-25 -36 0
-25 -35 0
-25 -34 0
-25 -33 0
-25 -32 0
-25 -31 0
-25 -30 0
-25 -29 0
-25 -28 0
-25 -27 0
-25 -26 0
-25 -25 0
-25 -24 0
-25 -23 0
-25 -22 0
-25 -21 0
-25 -20 0
-25 -19 0
-25 -18 0
-25 -17 0
-25 -16 0
-25 -15 0
-25 -14 0
-25 -13 0
-25 -12 0
-25 -11 0
-25 -10 0
-25 -9 0
-25 -8 0
-25 -7 0
-25 -6 0
-25 -5 0
-25 -4 0
-25 -3 0
-25 -2 0
-25 -1 0
-25 0 0
-25 1 0
-25 2 0
-25 3 0
-25 4 0
-25 5 0
-25 6 0
-25 7 0
-25 8 0
-25 9 0
-25 10 0
-25 11 0
-25 12 0
-25 13 0
-25 14 0
-25 15 0
-25 16 0
-25 17 0
-25 18 0
-25 19 0
-25 20 0
-25 21 0
-25 22 0
-25 23 0
-25 24 0
-25 25 0
-25 26 0
-25 27 0
-25 28 0
-25 29 0
-25 30 0
-25 31 0
-25 32 0
-25 33 0
-25 34 0
-25 35 0
-25 36 0
-25 37 0
-25 38 0
-25 39 0
-25 40 0
-25 41 0
-25 42 0
-25 43 0
-24 -43 0
-24 -42 0
-24 -41 0
-24 -40 0
-24 -39 0
-24 -38 0
-24 -37 0
-24 -36 0
-24 -35 0
-24 -34 0
-24 -33 0
-24 -32 0
-24 -31 0
-24 -30 0
-24 -29 0
-24 -28 0
-24 -27 0
-24 -26 0
-24 -25 0
-24 -24 0
-24 -23 0
-24 -22 0
-24 -21 0
-24 -20 0
-24 -19 0
-24 -18 0
-24 -17 0
-24 -16 0
-24 -15 0
-24 -14 0
-24 -13 0
-24 -12 0
-24 -11 0
-24 -10 0
-24 -9 0
-24 -8 0
-24 -7 0
-24 -6 0
-24 -5 0
-24 -4 0
-24 -3 0
-24 -2 0
-24 -1 0
-24 0 0
-24 1 0
-24 2 0
-24 3 0
-24 4 0
-24 5 0
-24 6 0
-24 7 0
-24 8 0
-24 9 0
-24 10 0
-24 11 0
-24 12 0
-24 13 0
-24 14 0
-24 15 0
-24 16 0
-24 17 0
-24 18 0
-24 19 0
-24 20 0
-24 21 0
-24 22 0
-24 23 0
-24 24 0
-24 25 0
-24 26 0
-24 27 0
-24 28 0
-24 29 0
-24 30 0
-24 31 0
-24 32 0
-24 33 0
-24 34 0
-24 35 0
-24 36 0
-24 37 0
-24 38 0
-24 39 0
-24 40 0
-24 41 0
-24 42 0
-24 43 0
-23 -44 0
-23 -43 0
-23 -42 0
-23 -41 0
-23 -40 0
-23 -39 0
-23 -38 0
-23 -37 0
-23 -36 0
-23 -35 0
-23 -34 0
-23 -33 0
-23 -32 0
-23 -31 0
-23 -30 0
-23 -29 0
-23 -28 0
-23 -27 0
-23 -26 0
-23 -25 0
-23 -24 0
-23 -23 0
-23 -22 0
-23 -21 0
-23 -20 0
-23 -19 0
-23 -18 0
-23 -17 0
-23 -16 0
-23 -15 0
-23 -14 0
-23 -13 0
-23 -12 0
-23 -11 0
-23 -10 0
-23 -9 0
-23 -8 0
-23 -7 0
-23 -6 0
-23 -5 0
-23 -4 0
-23 -3 0
-23 -2 0
-23 -1 0
-23 0 0
-23 1 0
-23 2 0
-23 3 0
-23 4 0
-23 5 0
-23 6 0
-23 7 0
-23 8 0
-23 9 0
-23 10 0
-23 11 0
-23 12 0
-23 13 0
-23 14 0
-23 15 0
-23 16 0
-23 17 0
-23 18 0
-23 19 0
-23 20 0
-23 21 0
-23 22 0
-23 23 0
-23 24 0
-23 25 0
-23 26 0
-23 27 0
-23 28 0
-23 29 0
-23 30 0
-23 31 0
-23 32 0
-23 33 0
-23 34 0
-23 35 0
-23 36 0
-23 37 0
-23 38 0
-23 39 0
-23 40 0
-23 41 0
-23 42 0
-23 43 0
-23 44 0
-22 -44 0
-22 -43 0
-22 -42 0
-22 -41 0
-22 -40 0
-22 -39 0
-22 -38 0
-22 -37 0
-22 -36 0
-22 -35 0
-22 -34 0
-22 -33 0
-22 -32 0
-22 -31 0
-22 -30 0
-22 -29 0
-22 -28 0
-22 -27 0
-22 -26 0
-22 -25 0
-22 -24 0
-22 -23 0
-22 -22 0
-22 -21 0
-22 -20 0
-22 -19 0
-22 -18 0
-22 -17 0
-22 -16 0
-22 -15 0
-22 -14 0
-22 -13 0
-22 -12 0
-22 -11 0
-22 -10 0
-22 -9 0
-22 -8 0
-22 -7 0
-22 -6 0
-22 -5 0
-22 -4 0
-22 -3 0
-22 -2 0
-22 -1 0
-22 0 0
-22 1 0
-22 2 0
-22 3 0
-22 4 0
-22 5 0
-22 6 0
-22 7 0
-22 8 0
-22 9 0
-22 10 0
-22 11 0
-22 12 0
-22 13 0
-22 14 0
-22 15 0
-22 16 0
-22 17 0
-22 18 0
-22 19 0
-22 20 0
-22 21 0
-22 22 0
-22 23 0
-22 24 0
-22 25 0
-22 26 0
-22 27 0
-22 28 0
-22 29 0
-22 30 0
-22 31 0
-22 32 0
-22 33 0
-22 34 0
-22 35 0
-22 36 0
-22 37 0
-22 38 0
-22 39 0
-22 40 0
-22 41 0
-22 42 0
-22 43 0
-22 44 0
-21 -45 0
-21 -44 0
-21 -43 0
-21 -42 0
-21 -41 0
-21 -40 0
-21 -39 0
-21 -38 0
-21 -37 0
-21 -36 0
-21 -35 0
-21 -34 0
-21 -33 0
-21 -32 0
-21 -31 0
-21 -30 0
-21 -29 0
-21 -28 0
-21 -27 0
-21 -26 0
-21 -25 0
-21 -24 0
-21 -23 0
-21 -22 0
-21 -21 0
-21 -20 0
-21 -19 0
-21 -18 0
-21 -17 0
