x y z
-46 -10 0
-46 -10 50
-46 -9 0
-46 -9 50
-46 -8 0
-46 -8 50
-46 -7 0
-46 -7 50
-46 -6 0
-46 -6 50
-46 -5 0
-46 -5 50
-46 -4 0
-46 -4 50
-46 -3 0
-46 -3 50
-46 -2 0
-46 -2 50
-46 -1 0
-46 -1 50
-46 0 0
-46 0 50
-46 1 0
-46 1 50
-46 2 0
-46 2 50
-46 3 0
-46 3 50
-46 4 0
-46 4 50
-46 5 0
-46 5 50
-46 6 0
-46 6 50
-46 7 0
-46 7 50
-46 8 0
-46 8 50
-46 9 0
-46 9 50
-46 10 0
-46 10 50
-46 11 0
-46 11 50
-46 12 0
-46 12 50
-46 13 0
-46 13 50
-46 14 0
-46 14 50
-46 15 0
-46 15 50
-46 16 0
-46 16 50
-46 17 0
-46 17 50
-46 18 0
-46 18 50
-46 19 0
-46 19 50
-45 -21 0
-45 -21 50
-45 -20 0
-45 -20 50
-45 -19 0
-45 -19 50
-45 -18 0
-45 -18 50
-45 -17 0
-45 -17 50
-45 -16 0
-45 -16 50
-45 -15 0
-45 -15 50
-45 -14 0
-45 -14 50
-45 -13 0
-45 -13 50
-45 -12 0
-45 -12 50
-45 -11 0
-45 -11 50
-45 -10 0
-45 -10 50
-45 -9 0
-45 -9 50
-45 -8 0
-45 -8 50
-45 -7 0
-45 -7 50
-45 -6 0
-45 -6 50
-45 -5 0
-45 -5 50
-45 -4 0
-45 -4 50
-45 -3 0
-45 -3 50
-45 -2 0
-45 -2 50
-45 -1 0
-45 -1 50
-45 0 0
-45 0 50
-45 1 0
-45 1 50
-45 2 0
-45 2 50
-45 3 0
-45 3 50
-45 4 0
-45 4 50
-45 5 0
-45 5 50
-45 6 0
-45 6 50
-45 7 0
-45 7 50
-45 8 0
-45 8 50
-45 9 0
-45 9 50
-45 10 0
-45 10 50
-45 11 0
-45 11 50
-45 12 0
-45 12 50
-45 13 0
-45 13 50
-45 14 0
-45 14 50
-45 15 0
-45 15 50
-45 16 0
-45 16 50
-45 17 0
-45 17 50
-45 18 0
-45 18 50
-45 19 0
-45 19 50
-45 20 0
-45 20 50
-45 21 0
-45 21 50
-44 -23 0
-44 -23 50
-44 -22 0
-44 -22 50
-44 -21 0
-44 -21 50
-44 -20 0
-44 -20 50
-44 -19 0
-44 -19 50
-44 -18 0
-44 -18 50
-44 -17 0
-44 -17 50
-44 -16 0
-44 -16 50
-44 -15 0
-44 -15 50
-44 -14 0
-44 -14 50
-44 -13 0
-44 -13 50
-44 -12 0
-44 -12 50
-44 -11 0
-44 -11 50
-44 -10 0
-44 -10 50
-44 -9 0
-44 -9 50
-44 -8 0
-44 -8 50
-44 -7 0
-44 -7 50
-44 -6 0
-44 -6 50
-44 -5 0
-44 -5 50
-44 -4 0
-44 -4 50
-44 -3 0
-44 -3 50
-44 -2 0
-44 -2 50
-44 -1 0
-44 -1 50
-44 0 0
-44 0 50
-44 1 0
-44 1 50
-44 2 0
-44 2 50
-44 3 0
-44 3 50
-44 4 0
-44 4 50
-44 5 0
-44 5 50
-44 6 0
-44 6 50
-44 7 0
-44 7 50
-44 8 0
-44 8 50
-44 9 0
-44 9 50
-44 10 0
-44 10 50
-44 11 0
-44 11 50
-44 12 0
-44 12 50
-44 13 0
-44 13 50
-44 14 0
-44 14 50
-44 15 0
-44 15 50
-44 16 0
-44 16 50
-44 17 0
-44 17 50
-44 18 0
-44 18 50
-44 19 0
-44 19 50
-44 20 0
-44 20 50
-44 21 0
-44 21 50
-44 22 0
-44 22 50
-44 23 0
-44 23 50
-43 -25 0
-43 -25 50
-43 -24 0
-43 -24 50
-43 -23 0
-43 -23 50
-43 -22 0
-43 -22 50
-43 -21 0
-43 -21 50
-43 -20 0
-43 -20 50
-43 -19 0
-43 -19 50
-43 -18 0
-43 -18 50
-43 -17 0
-43 -17 50
-43 -16 0
-43 -16 50
-43 -15 0
-43 -15 50
-43 -14 0
-43 -14 50
-43 -13 0
-43 -13 50
-43 -12 0
-43 -12 50
-43 -11 0
-43 -11 50
-43 -10 0
-43 -10 50
-43 -9 0
-43 -9 50
-43 -8 0
-43 -8 50
-43 -7 0
-43 -7 50
-43 -6 0
-43 -6 50
-43 -5 0
-43 -5 50
-43 -4 0
-43 -4 50
-43 -3 0
-43 -3 50
-43 -2 0
-43 -2 50
-43 -1 0
-43 -1 50
-43 0 0
-43 0 50
-43 1 0
-43 1 50
-43 2 0
-43 2 50
-43 3 0
-43 3 50
-43 4 0
-43 4 50
-43 5 0
-43 5 50
-43 6 0
-43 6 50
-43 7 0
-43 7 50
-43 8 0
-43 8 50
-43 9 0
-43 9 50
-43 10 0
-43 10 50
-43 11 0
-43 11 50
-43 12 0
-43 12 50
-43 13 0
-43 13 50
-43 14 0
-43 14 50
-43 15 0
-43 15 50
-43 16 0
-43 16 50
-43 17 0
-43 17 50
-43 18 0
-43 18 50
-43 19 0
-43 19 50
-43 20 0
-43 20 50
-43 21 0
-43 21 50
-43 22 0
-43 22 50
-43 23 0
-43 23 50
-43 24 0
-43 24 50
-43 25 0
-43 25 50
-42 -27 0
-42 -27 50
-42 -26 0
-42 -26 50
-42 -25 0
-42 -25 50
-42 -24 0
-42 -24 50
-42 -23 0
-42 -23 50
-42 -22 0
-42 -22 50
-42 -21 0
-42 -21 50
-42 -20 0
-42 -20 50
-42 -19 0
-42 -19 50
-42 -18 0
-42 -18 50
-42 -17 0
-42 -17 50
-42 -16 0
-42 -16 50
-42 -15 0
-42 -15 50
-42 -14 0
-42 -14 50
-42 -13 0
-42 -13 50
-42 -12 0
-42 -12 50
-42 -11 0
-42 -11 50
-42 -10 0
-42 -10 50
-42 -9 0
-42 -9 50
-42 -8 0
-42 -8 50
-42 -7 0
-42 -7 50
-42 -6 0
-42 -6 50
-42 -5 0
-42 -5 50
-42 -4 0
-42 -4 50
-42 -3 0
-42 -3 50
-42 -2 0
-42 -2 50
-42 -1 0
-42 -1 50
-42 0 0
-42 0 50
-42 1 0
-42 1 50
-42 2 0
-42 2 50
-42 3 0
-42 3 50
-42 4 0
-42 4 50
-42 5 0
-42 5 50
-42 6 0
-42 6 50
-42 7 0
-42 7 50
-42 8 0
-42 8 50
-42 9 0
-42 9 50
-42 10 0
-42 10 50
-42 11 0
-42 11 50
-42 12 0
-42 12 50
-42 13 0
-42 13 50
-42 14 0
-42 14 50
-42 15 0
-42 15 50
-42 16 0
-42 16 50
-42 17 0
-42 17 50
-42 18 0
-42 18 50
-42 19 0
-42 19 50
-42 20 0
-42 20 50
-42 21 0
-42 21 50
-42 22 0
-42 22 50
-42 23 0
-42 23 50
-42 24 0
-42 24 50
-42 25 0
-42 25 50
-42 26 0
-42 26 50
-42 27 0
-42 27 50
-41 -28 0
-41 -28 50
-41 -27 0
-41 -27 50
-41 -26 0
-41 -26 50
-41 -25 0
-41 -25 50
-41 -24 0
-41 -24 50
-41 -23 0
-41 -23 50
-41 -22 0
-41 -22 50
-41 -21 0
-41 -21 50
-41 -20 0
-41 -20 50
-41 -19 0
-41 -19 50
-41 -18 0
-41 -18 50
-41 -17 0
-41 -17 50
-41 -16 0
-41 -16 50
-41 -15 0
-41 -15 50
-41 -14 0
-41 -14 50
-41 -13 0
-41 -13 50
-41 -12 0
-41 -12 50
-41 -11 0
-41 -11 50
-41 -10 0
-41 -10 50
-41 -9 0
-41 -9 50
-41 -8 0
-41 -8 50
-41 -7 0
-41 -7 50
-41 -6 0
-41 -6 50
-41 -5 0
-41 -5 50
-41 -4 0
-41 -4 50
-41 -3 0
-41 -3 50
-41 -2 0
-41 -2 50
-41 -1 0
-41 -1 50
-41 0 0
-41 0 50
-41 1 0
-41 1 50
-41 2 0
-41 2 50
-41 3 0
-41 3 50
-41 4 0
-41 4 50
-41 5 0
-41 5 50
-41 6 0
-41 6 50
-41 7 0
-41 7 50
-41 8 0
-41 8 50
-41 9 0
-41 9 50
-41 10 0
-41 10 50
-41 11 0
-41 11 50
-41 12 0
-41 12 50
-41 13 0
-41 13 50
-41 14 0
-41 14 50
-41 15 0
-41 15 50
-41 16 0
-41 16 50
-41 17 0
-41 17 50
-41 18 0
-41 18 50
-41 19 0
-41 19 50
-41 20 0
-41 20 50
-41 21 0
-41 21 50
-41 22 0
-41 22 50
-41 23 0
-41 23 50
-41 24 0
-41 24 50
-41 25 0
-41 25 50
-41 26 0
-41 26 50
-41 27 0
-41 27 50
-41 28 0
-41 28 50
-40 -29 0
-40 -29 50
-40 -28 0
-40 -28 50
-40 -27 0
-40 -27 50
-40 -26 0
-40 -26 50
-40 -25 0
-40 -25 50
-40 -24 0
-40 -24 50
-40 -23 0
-40 -23 50
-40 -22 0
-40 -22 50
-40 -21 0
-40 -21 50
-40 -20 0
-40 -20 50
-40 -19 0
-40 -19 50
-40 -18 0
-40 -18 50
-40 -17 0
-40 -17 50
-40 -16 0
-40 -16 50
-40 -15 0
-40 -15 50
-40 -14 0
-40 -14 50
-40 -13 0
-40 -13 50
-40 -12 0
-40 -12 50
-40 -11 0
-40 -11 50
-40 -10 0
-40 -10 50
-40 -9 0
-40 -9 50
-40 -8 0
-40 -8 50
-40 -7 0
-40 -7 50
-40 -6 0
-40 -6 50
-40 -5 0
-40 -5 50
-40 -4 0
-40 -4 50
-40 -3 0
-40 -3 50
-40 -2 0
-40 -2 50
-40 -1 0
-40 -1 50
-40 0 0
-40 0 50
-40 1 0
-40 1 50
-40 2 0
-40 2 50
-40 3 0
-40 3 50
-40 4 0
-40 4 50
-40 5 0
-40 5 50
-40 6 0
-40 6 50
-40 7 0
-40 7 50
-40 8 0
-40 8 50
-40 9 0
-40 9 50
-40 10 0
-40 10 50
-40 11 0
-40 11 50
-40 12 0
-40 12 50
-40 13 0
-40 13 50
-40 14 0
-40 14 50
-40 15 0
-40 15 50
-40 16 0
-40 16 50
-40 17 0
-40 17 50
-40 18 0
-40 18 50
-40 19 0
-40 19 50
-40 20 0
-40 20 50
-40 21 0
-40 21 50
-40 22 0
-40 22 50
-40 23 0
-40 23 50
-40 24 0
-40 24 50
-40 25 0
-40 25 50
-40 26 0
-40 26 50
-40 27 0
-40 27 50
-40 28 0
-40 28 50
-40 29 0
-40 29 50
-39 -31 0
-39 -31 50
-39 -30 0
-39 -30 50
-39 -29 0
-39 -29 50
-39 -28 0
-39 -28 50
-39 -27 0
-39 -27 50
-39 -26 0
-39 -26 50
-39 -25 0
-39 -25 50
-39 -24 0
-39 -24 50
-39 -23 0
-39 -23 50
-39 -22 0
-39 -22 50
-39 -21 0
-39 -21 50
-39 -20 0
-39 -20 50
-39 -19 0
-39 -19 50
-39 -18 0
-39 -18 50
-39 -17 0
-39 -17 50
-39 -16 0
-39 -16 50
-39 -15 0
-39 -15 50
-39 -14 0
-39 -14 50
-39 -13 0
-39 -13 50
-39 -12 0
-39 -12 50
-39 -11 0
-39 -11 50
-39 -10 0
-39 -10 50
-39 -9 0
-39 -9 50
-39 -8 0
-39 -8 50
-39 -7 0
-39 -7 50
-39 -6 0
-39 -6 50
-39 -5 0
-39 -5 50
-39 -4 0
-39 -4 50
-39 -3 0
-39 -3 50
-39 -2 0
-39 -2 50
-39 -1 0
-39 -1 50
-39 0 0
-39 0 50
-39 1 0
-39 1 50
-39 2 0
-39 2 50
-39 3 0
-39 3 50
-39 4 0
-39 4 50
-39 5 0
-39 5 50
-39 6 0
-39 6 50
-39 7 0
-39 7 50
-39 8 0
-39 8 50
-39 9 0
-39 9 50
-39 10 0
-39 10 50
-39 11 0
-39 11 50
-39 12 0
-39 12 50
-39 13 0
-39 13 50
-39 14 0
-39 14 50
-39 15 0
-39 15 50
-39 16 0
-39 16 50
-39 17 0
-39 17 50
-39 18 0
-39 18 50
-39 19 0
-39 19 50
-39 20 0
-39 20 50
-39 21 0
-39 21 50
-39 22 0
-39 22 50
-39 23 0
-39 23 50
-39 24 0
-39 24 50
-39 25 0
-39 25 50
-39 26 0
-39 26 50
-39 27 0
-39 27 50
-39 28 0
-39 28 50
-39 29 0
-39 29 50
-39 30 0
-39 30 50
-39 31 0
-39 31 50
-38 -32 0
-38 -32 50
-38 -31 0
-38 -31 50
-38 -30 0
-38 -30 50
-38 -29 0
-38 -29 50
-38 -28 0
-38 -28 50
-38 -27 0
-38 -27 50
-38 -26 0
-38 -26 50
-38 -25 0
-38 -25 50
-38 -24 0
-38 -24 50
-38 -23 0
-38 -23 50
-38 -22 0
-38 -22 50
-38 -21 0
-38 -21 50
-38 -20 0
-38 -20 50
-38 -19 0
-38 -19 50
-38 -18 0
-38 -18 50
-38 -17 0
-38 -17 50
-38 -16 0
-38 -16 50
-38 -15 0
-38 -15 50
-38 -14 0
-38 -14 50
-38 -13 0
-38 -13 50
-38 -12 0
-38 -12 50
-38 -11 0
-38 -11 50
-38 -10 0
-38 -10 50
-38 -9 0
-38 -9 50
-38 -8 0
-38 -8 50
-38 -7 0
-38 -7 50
-38 -6 0
-38 -6 50
-38 -5 0
-38 -5 50
-38 -4 0
-38 -4 50
-38 -3 0
-38 -3 50
-38 -2 0
-38 -2 50
-38 -1 0
-38 -1 50
-38 0 0
-38 0 50
-38 1 0
-38 1 50
-38 2 0
-38 2 50
-38 3 0
-38 3 50
-38 4 0
-38 4 50
-38 5 0
-38 5 50
-38 6 0
-38 6 50
-38 7 0
-38 7 50
-38 8 0
-38 8 50
-38 9 0
-38 9 50
-38 10 0
-38 10 50
-38 11 0
-38 11 50
-38 12 0
-38 12 50
-38 13 0
-38 13 50
-38 14 0
-38 14 50
-38 15 0
-38 15 50
-38 16 0
-38 16 50
-38 17 0
-38 17 50
-38 18 0
-38 18 50
-38 19 0
-38 19 50
-38 20 0
-38 20 50
-38 21 0
-38 21 50
-38 22 0
-38 22 50
-38 23 0
-38 23 50
-38 24 0
-38 24 50
-38 25 0
-38 25 50
-38 26 0
-38 26 50
-38 27 0
-38 27 50
-38 28 0
-38 28 50
-38 29 0
-38 29 50
-38 30 0
-38 30 50
-38 31 0
-38 31 50
-38 32 0
-38 32 50
-37 -33 0
-37 -33 50
-37 -32 0
-37 -32 50
-37 -31 0
-37 -31 50
-37 -30 0
-37 -30 50
-37 -29 0
-37 -29 50
-37 -28 0
-37 -28 50
-37 -27 0
-37 -27 50
-37 -26 0
-37 -26 50
-37 -25 0
-37 -25 50
-37 -24 0
-37 -24 50
-37 -23 0
-37 -23 50
-37 -22 0
-37 -22 50
-37 -21 0
-37 -21 50
-37 -20 0
-37 -20 50
-37 -19 0
-37 -19 50
-37 -18 0
-37 -18 50
-37 -17 0
-37 -17 50
-37 -16 0
-37 -16 50
-37 -15 0
-37 -15 50
-37 -14 0
-37 -14 50
-37 -13 0
-37 -13 50
-37 -12 0
-37 -12 50
-37 -11 0
-37 -11 50
-37 -10 0
-37 -10 50
-37 -9 0
-37 -9 50
-37 -8 0
-37 -8 50
-37 -7 0
-37 -7 50
-37 -6 0
-37 -6 50
-37 -5 0
-37 -5 50
-37 -4 0
-37 -4 50
-37 -3 0
-37 -3 50
-37 -2 0
-37 -2 50
-37 -1 0
-37 -1 50
-37 0 0
-37 0 50
-37 1 0
-37 1 50
-37 2 0
-37 2 50
-37 3 0
-37 3 50
-37 4 0
-37 4 50
-37 5 0
-37 5 50
-37 6 0
-37 6 50
-37 7 0
-37 7 50
-37 8 0
-37 8 50
-37 9 0
-37 9 50
-37 10 0
-37 10 50
-37 11 0
-37 11 50
-37 12 0
-37 12 50
-37 13 0
-37 13 50
-37 14 0
-37 14 50
-37 15 0
-37 15 50
-37 16 0
-37 16 50
-37 17 0
-37 17 50
-37 18 0
-37 18 50
-37 19 0
-37 19 50
-37 20 0
-37 20 50
-37 21 0
-37 21 50
-37 22 0
-37 22 50
-37 23 0
-37 23 50
-37 24 0
-37 24 50
-37 25 0
-37 25 50
-37 26 0
-37 26 50
-37 27 0
-37 27 50
-37 28 0
-37 28 50
-37 29 0
-37 29 50
-37 30 0
-37 30 50
-37 31 0
-37 31 50
-37 32 0
-37 32 50
-37 33 0
-37 33 50
-36 -34 0
-36 -34 50
-36 -33 0
-36 -33 50
-36 -32 0
-36 -32 50
-36 -31 0
-36 -31 50
-36 -30 0
-36 -30 50
-36 -29 0
-36 -29 50
-36 -28 0
-36 -28 50
-36 -27 0
-36 -27 50
-36 -26 0
-36 -26 50
-36 -25 0
-36 -25 50
-36 -24 0
-36 -24 50
-36 -23 0
-36 -23 50
-36 -22 0
-36 -22 50
-36 -21 0
-36 -21 50
-36 -20 0
-36 -20 50
-36 -19 0
-36 -19 50
-36 -18 0
-36 -18 50
-36 -17 0
-36 -17 50
-36 -16 0
-36 -16 50
-36 -15 0
-36 -15 50
-36 -14 0
-36 -14 50
-36 -13 0
-36 -13 50
-36 -12 0
-36 -12 50
-36 -11 0
-36 -11 50
-36 -10 0
-36 -10 50
-36 -9 0
-36 -9 50
-36 -8 0
-36 -8 50
-36 -7 0
-36 -7 50
-36 -6 0
-36 -6 50
-36 -5 0
-36 -5 50
-36 -4 0
-36 -4 50
-36 -3 0
-36 -3 50
-36 -2 0
-36 -2 50
-36 -1 0
-36 -1 50
-36 0 0
-36 0 50
-36 1 0
-36 1 50
-36 2 0
-36 2 50
-36 3 0
-36 3 50
-36 4 0
-36 4 50
-36 5 0
-36 5 50
-36 6 0
-36 6 50
-36 7 0
-36 7 50
-36 8 0
-36 8 50
-36 9 0
-36 9 50
-36 10 0
-36 10 50
-36 11 0
-36 11 50
-36 12 0
-36 12 50
-36 13 0
-36 13 50
-36 14 0
-36 14 50
-36 15 0
-36 15 50
-36 16 0
-36 16 50
-36 17 0
-36 17 50
-36 18 0
-36 18 50
-36 19 0
-36 19 50
-36 20 0
-36 20 50
-36 21 0
-36 21 50
-36 22 0
-36 22 50
-36 23 0
-36 23 50
-36 24 0
-36 24 50
-36 25 0
-36 25 50
-36 26 0
-36 26 50
-36 27 0
-36 27 50
-36 28 0
-36 28 50
-36 29 0
-36 29 50
-36 30 0
-36 30 50
-36 31 0
-36 31 50
-36 32 0
-36 32 50
-36 33 0
-36 33 50
-36 34 0
-36 34 50
-35 -35 0
-35 -35 50
-35 -34 0
-35 -34 50
-35 -33 0
-35 -33 50
-35 -32 0
-35 -32 50
-35 -31 0
-35 -31 50
-35 -30 0
-35 -30 50
-35 -29 0
-35 -29 50
-35 -28 0
-35 -28 50
-35 -27 0
-35 -27 50
-35 -26 0
-35 -26 50
-35 -25 0
-35 -25 50
-35 -24 0
-35 -24 50
-35 -23 0
-35 -23 50
-35 -22 0
-35 -22 50
-35 -21 0
-35 -21 50
-35 -20 0
-35 -20 50
-35 -19 0
-35 -19 50
-35 -18 0
-35 -18 50
-35 -17 0
-35 -17 50
-35 -16 0
-35 -16 50
-35 -15 0
-35 -15 50
-35 -14 0
-35 -14 50
-35 -13 0
-35 -13 50
-35 -12 0
-35 -12 50
-35 -11 0
-35 -11 50
-35 -10 0
-35 -10 50
-35 -9 0
-35 -9 50
-35 -8 0
-35 -8 50
-35 -7 0
-35 -7 50
-35 -6 0
-35 -6 50
-35 -5 0
-35 -5 50
-35 -4 0
-35 -4 50
-35 -3 0
-35 -3 50
-35 -2 0
-35 -2 50
-35 -1 0
-35 -1 50
-35 0 0
-35 0 50
-35 1 0
-35 1 50
-35 2 0
-35 2 50
-35 3 0
-35 3 50
-35 4 0
-35 4 50
-35 5 0
-35 5 50
-35 6 0
-35 6 50
-35 7 0
-35 7 50
-35 8 0
-35 8 50
-35 9 0
-35 9 50
-35 10 0
-35 10 50
-35 11 0
-35 11 50
-35 12 0
-35 12 50
-35 13 0
-35 13 50
-35 14 0
-35 14 50
-35 15 0
-35 15 50
-35 16 0
-35 16 50
-35 17 0
-35 17 50
-35 18 0
-35 18 50
-35 19 0
-35 19 50
-35 20 0
-35 20 50
-35 21 0
-35 21 50
-35 22 0
-35 22 50
-35 23 0
-35 23 50
-35 24 0
-35 24 50
-35 25 0
-35 25 50
-35 26 0
-35 26 50
-35 27 0
-35 27 50
-35 28 0
-35 28 50
-35 29 0
-35 29 50
-35 30 0
-35 30 50
-35 31 0
-35 31 50
-35 32 0
-35 32 50
-35 33 0
-35 33 50
-35 34 0
-35 34 50
-35 35 0
-35 35 50
-34 -36 0
-34 -36 50
-34 -35 0
-34 -35 50
-34 -34 0
-34 -34 50
-34 -33 0
-34 -33 50
-34 -32 0
-34 -32 50
-34 -31 0
-34 -31 50
-34 -30 0
-34 -30 50
-34 -29 0
-34 -29 50
-34 -28 0
-34 -28 50
-34 -27 0
-34 -27 50
-34 -26 0
-34 -26 50
-34 -25 0
-34 -25 50
-34 -24 0
-34 -24 50
-34 -23 0
-34 -23 50
-34 -22 0
-34 -22 50
-34 -21 0
-34 -21 50
-34 -20 0
-34 -20 50
-34 -19 0
-34 -19 50
-34 -18 0
-34 -18 50
-34 -17 0
-34 -17 50
-34 -16 0
-34 -16 50
-34 -15 0
-34 -15 50
-34 -14 0
-34 -14 50
-34 -13 0
-34 -13 50
-34 -12 0
-34 -12 50
-34 -11 0
-34 -11 50
-34 -10 0
-34 -10 50
-34 -9 0
-34 -9 50
-34 -8 0
-34 -8 50
-34 -7 0
-34 -7 50
-34 -6 0
-34 -6 50
-34 -5 0
-34 -5 50
-34 -4 0
-34 -4 50
-34 -3 0
-34 -3 50
-34 -2 0
-34 -2 50
-34 -1 0
-34 -1 50
-34 0 0
-34 0 50
-34 1 0
-34 1 50
-34 2 0
-34 2 50
-34 3 0
-34 3 50
-34 4 0
-34 4 50
-34 5 0
-34 5 50
-34 6 0
-34 6 50
-34 7 0
-34 7 50
-34 8 0
-34 8 50
-34 9 0
-34 9 50
-34 10 0
-34 10 50
-34 11 0
-34 11 50
-34 12 0
-34 12 50
-34 13 0
-34 13 50
-34 14 0
-34 14 50
-34 15 0
-34 15 50
-34 16 0
-34 16 50
-34 17 0
-34 17 50
-34 18 0
-34 18 50
-34 19 0
-34 19 50
-34 20 0
-34 20 50
-34 21 0
-34 21 50
-34 22 0
-34 22 50
-34 23 0
-34 23 50
-34 24 0
-34 24 50
-34 25 0
-34 25 50
-34 26 0
-34 26 50
-34 27 0
-34 27 50
-34 28 0
-34 28 50
-34 29 0
-34 29 50
-34 30 0
-34 30 50
-34 31 0
-34 31 50
-34 32 0
-34 32 50
-34 33 0
-34 33 50
-34 34 0
-34 34 50
-34 35 0
-34 35 50
-34 36 0
-34 36 50
-33 -37 0
-33 -37 50
-33 -36 0
-33 -36 50
-33 -35 0
-33 -35 50
-33 -34 0
-33 -34 50
-33 -33 0
-33 -33 50
-33 -32 0
-33 -32 50
-33 -31 0
-33 -31 50
-33 -30 0
-33 -30 50
-33 -29 0
-33 -29 50
-33 -28 0
-33 -28 50
-33 -27 0
-33 -27 50
-33 -26 0
-33 -26 50
-33 -25 0
-33 -25 50
-33 -24 0
-33 -24 50
-33 -23 0
-33 -23 50
-33 -22 0
-33 -22 50
-33 -21 0
-33 -21 50
-33 -20 0
-33 -20 50
-33 -19 0
-33 -19 50
-33 -18 0
-33 -18 50
-33 -17 0
-33 -17 50
-33 -16 0
-33 -16 50
-33 -15 0
-33 -15 50
-33 -14 0
-33 -14 50
-33 -13 0
-33 -13 50
-33 -12 0
-33 -12 50
-33 -11 0
-33 -11 50
-33 -10 0
-33 -10 50
-33 -9 0
-33 -9 50
-33 -8 0
-33 -8 50
-33 -7 0
-33 -7 50
-33 -6 0
-33 -6 50
-33 -5 0
-33 -5 50
-33 -4 0
-33 -4 50
-33 -3 0
-33 -3 50
-33 -2 0
-33 -2 50
-33 -1 0
-33 -1 50
-33 0 0
-33 0 50
-33 1 0
-33 1 50
-33 2 0
-33 2 50
-33 3 0
-33 3 50
-33 4 0
-33 4 50
-33 5 0
-33 5 50
-33 6 0
-33 6 50
-33 7 0
-33 7 50
-33 8 0
-33 8 50
-33 9 0
-33 9 50
-33 10 0
-33 10 50
-33 11 0
-33 11 50
-33 12 0
-33 12 50
-33 13 0
-33 13 50
-33 14 0
-33 14 50
-33 15 0
-33 15 50
-33 16 0
-33 16 50
-33 17 0
-33 17 50
-33 18 0
-33 18 50
-33 19 0
-33 19 50
-33 20 0
-33 20 50
-33 21 0
-33 21 50
-33 22 0
-33 22 50
-33 23 0
-33 23 50
-33 24 0
-33 24 50
-33 25 0
-33 25 50
-33 26 0
-33 26 50
-33 27 0
-33 27 50
-33 28 0
-33 28 50
-33 29 0
-33 29 50
-33 30 0
-33 30 50
-33 31 0
-33 31 50
-33 32 0
-33 32 50
-33 33 0
-33 33 50
-33 34 0
-33 34 50
-33 35 0
-33 35 50
-33 36 0
-33 36 50
-33 37 0
-33 37 50
-32 -38 0
-32 -38 50
-32 -37 0
-32 -37 50
-32 -36 0
-32 -36 50
-32 -35 0
-32 -35 50
-32 -34 0
-32 -34 50
-32 -33 0
-32 -33 50
-32 -32 0
-32 -32 50
-32 -31 0
-32 -31 50
-32 -30 0
-32 -30 50
-32 -29 0
-32 -29 50
-32 -28 0
-32 -28 50
-32 -27 0
-32 -27 50
-32 -26 0
-32 -26 50
-32 -25 0
-32 -25 50
-32 -24 0
-32 -24 50
-32 -23 0
-32 -23 50
-32 -22 0
-32 -22 50
-32 -21 0
